tconst	parentTconst	seasonNumber	episodeNumber
tt1724477	tt0044268	1	11
tt1724478	tt0044268	1	4
tt1724479	tt0044268	2	5
tt1724480	tt0044268	2	10
tt1724481	tt0044268	2	4
tt1724482	tt0044268	2	2
tt1724483	tt0044268	1	13
tt1724484	tt0044268	1	1
tt1724485	tt0044268	2	7
tt1724486	tt0044268	1	10
tt1724487	tt0044268	1	3
tt1724488	tt0044268	2	3
tt1724489	tt0044268	1	9
tt1727032	tt0203259	12	5
tt1727060	tt1722509	1	3
tt1727101	tt1615919	1	6
tt1727942	tt1307510	1	3
tt1728059	tt0972412	4	2
tt1728826	tt0840196	5	1
tt1728833	tt1252374	2	26
tt1729066	tt1710912	1	1
tt17291296	tt2741602	9	10
tt17291440	tt0203259	23	13
tt17291578	tt17277548	1	1
tt17291596	tt17277548	1	2
tt1729484	tt1637727	1	1
tt17297774	tt11958674	1	10
tt1729863	tt1094229	4	2
tt1731880	tt0368530	8	13
tt1731881	tt0368530	8	14
tt1731882	tt0368530	8	15
tt1731883	tt0368530	8	16
tt1731884	tt0368530	8	17
tt1731885	tt0368530	8	18
tt1731886	tt0368530	8	19
tt1731887	tt0368530	8	20
tt1731888	tt0368530	8	21
tt1731889	tt0368530	8	22
tt1732821	tt1307510	1	21
tt1732870	tt0103428	1	62
tt1733344	tt0773262	5	12
tt1733345	tt0773262	5	11
tt1733346	tt0773262	5	10
tt1733347	tt0773262	5	9
tt1733366	tt0413573	7	4
tt1733367	tt1600194	1	7
tt1733369	tt0460649	6	4
tt17336394	tt1884856	5	2
tt17336416	tt1884856	5	3
tt17336452	tt1884856	5	4
tt17336492	tt1884856	5	5
tt17336512	tt1884856	5	6
tt17336642	tt1884856	5	8
tt17336668	tt1884856	5	9
tt17336706	tt1884856	5	10
tt17338326	tt17078556	1	1
tt1733841	tt0413573	7	3
tt1733959	tt0972412	4	4
tt1734029	tt1659175	1	1
tt1734289	tt1600194	1	3
tt1734290	tt1600194	1	9
tt1734291	tt1094229	4	3
tt1734511	tt1699440	1	33
tt1734512	tt1699440	1	34
tt1734513	tt1699440	1	35
tt17346648	tt10801368	2	2
tt17346658	tt10801368	2	3
tt17346662	tt10801368	2	4
tt17346668	tt10801368	2	5
tt17346674	tt10801368	2	6
tt1735044	tt1699440	1	36
tt1735538	tt0452046	6	7
tt1735539	tt0449545	5	1
tt1735540	tt0449545	5	3
tt1735541	tt0449545	5	2
tt1736078	tt0452046	6	5
tt1736079	tt0452046	6	6
tt1736129	tt1734800	\N	\N
tt1736770	tt1307510	1	14
tt1737327	tt0460649	6	5
tt1737328	tt0460649	6	6
tt1737530	tt0972412	4	6
tt1737952	tt0247882	14	6
tt1738080	tt0972412	4	5
tt1738427	tt1595859	1	7
tt1738476	tt0452046	6	8
tt1738629	tt1615919	1	8
tt1738630	tt1615919	1	5
tt1738631	tt1615919	1	9
tt1739480	tt0413573	7	6
tt1739481	tt1094229	4	4
tt1739581	tt0203259	12	6
tt1739858	tt0288968	\N	\N
tt1740568	tt1630621	1	16
tt1741782	tt1307510	1	8
tt17422842	tt12093712	\N	\N
tt1742800	tt0247882	14	5
tt1742991	tt1236429	2	4
tt1742992	tt1236429	2	5
tt1742993	tt1236429	2	2
tt1742994	tt1236429	2	3
tt1743459	tt1094229	4	5
tt1743653	tt1635327	3	48
tt1743812	tt1638062	1	14
tt1743838	tt1638062	1	35
tt1743845	tt0413573	7	7
tt1743846	tt0413573	7	8
tt1743847	tt0413573	7	9
tt1744000	tt0337785	\N	\N
tt1744023	tt1590961	1	1
tt1744084	tt0247882	14	7
tt1746026	tt0460649	6	7
tt1746771	tt1590961	1	5
tt1746772	tt1590961	1	9
tt1746805	tt1307510	1	2
tt1747028	tt0247882	14	9
tt1747077	tt1600194	1	6
tt1747302	tt1674928	2	1
tt1747303	tt1674928	1	34
tt1747465	tt1739796	1	21
tt17487688	tt1884856	5	1
tt1748781	tt1595859	1	8
tt1748782	tt1595859	1	9
tt1748787	tt0262151	17	17
tt1748788	tt0262151	17	9
tt1748789	tt0262151	17	19
tt1748790	tt0262151	17	14
tt1748791	tt0262151	17	7
tt1748792	tt0262151	17	5
tt1748793	tt0262151	17	11
tt1748794	tt0262151	17	6
tt1748795	tt0262151	17	8
tt1748796	tt0262151	17	15
tt17488344	tt1884856	5	7
tt1748961	tt1307510	1	32
tt1748962	tt1307510	1	28
tt1748963	tt1307510	1	39
tt1748965	tt1307510	1	35
tt1748966	tt1307510	1	12
tt1748967	tt1307510	1	36
tt1748968	tt1307510	1	34
tt1748969	tt1307510	1	38
tt1748970	tt1307510	1	29
tt1749100	tt0452046	6	10
tt1749694	tt0247882	14	3
tt1749695	tt0247882	8	14
tt1749696	tt0247882	8	20
tt1749697	tt0247882	8	28
tt1749698	tt0247882	8	33
tt1749700	tt0247882	8	35
tt1749701	tt0247882	8	7
tt1749705	tt0247882	14	8
tt1749706	tt0247882	8	34
tt1749888	tt1094229	4	6
tt1750020	tt0318224	17	4
tt1750608	tt0203259	12	9
tt1750609	tt0203259	12	8
tt1750610	tt0203259	12	7
tt1750841	tt1674928	1	20
tt1750842	tt1674928	1	19
tt1750844	tt1674928	1	14
tt1750845	tt1674928	1	18
tt1750846	tt1674928	1	16
tt1750847	tt1674928	1	17
tt1750848	tt1674928	1	21
tt17508486	tt17347536	1	3
tt17512150	tt1884856	5	11
tt17512160	tt1884856	5	12
tt17512164	tt1884856	5	13
tt17513336	tt1595859	12	14
tt1751373	tt0852863	2	36
tt1751448	tt0972412	4	7
tt1751449	tt0972412	4	8
tt1751501	tt1615919	1	10
tt1751502	tt1615919	1	7
tt1751918	tt1105469	2	10
tt1751919	tt1105469	2	6
tt1752113	tt1626038	1	8
tt1752304	tt1132615	3	16
tt1752456	tt0090463	4	38
tt1752616	tt0081916	4	38
tt1752727	tt0096707	1	48
tt1752962	tt1659175	1	2
tt17545430	tt1888075	11	4
tt1755082	tt1590961	1	4
tt1755108	tt1307510	\N	\N
tt1755124	tt0452046	6	9
tt1755250	tt0182576	9	4
tt1755263	tt0247882	10	15
tt1755525	tt1103987	3	14
tt1755891	tt1236429	2	10
tt1757031	tt1307510	1	42
tt1757032	tt1307510	1	44
tt1757033	tt1307510	\N	\N
tt1757140	tt1600194	1	8
tt1757176	tt0460649	6	8
tt1757447	tt1236429	2	13
tt1757448	tt1236429	2	11
tt1758066	tt1307510	1	40
tt1758067	tt1307510	1	48
tt1758068	tt1307510	\N	\N
tt1758140	tt0182576	9	5
tt1758306	tt1674928	1	15
tt1758308	tt1024167	4	4
tt1758423	tt1236429	2	12
tt1758556	tt1641384	1	1
tt1758557	tt1641384	1	2
tt1758982	tt1307510	\N	\N
tt1758983	tt1307510	1	46
tt1758984	tt1307510	\N	\N
tt1759063	tt0182576	9	6
tt1759379	tt0840196	5	2
tt1759380	tt0840196	5	3
tt1759381	tt0840196	5	4
tt1759382	tt0840196	5	5
tt1759383	tt0840196	5	6
tt1759384	tt0840196	5	7
tt1759385	tt0840196	5	8
tt1760523	tt1749004	1	6
tt1760539	tt1749506	1	6
tt1761128	tt1307510	1	50
tt1761481	tt0247882	14	10
tt1761482	tt0247882	13	48
tt1761501	tt1094229	4	7
tt1761700	tt1674928	1	24
tt1761701	tt1674928	1	22
tt1761702	tt1674928	1	23
tt1761881	tt1105469	1	65
tt1762039	tt1659175	1	3
tt1762040	tt1659175	1	4
tt1762041	tt1659175	1	5
tt1762515	tt1307510	\N	\N
tt1762516	tt1307510	\N	\N
tt1762517	tt1307510	\N	\N
tt1762518	tt1307510	\N	\N
tt1762519	tt1307510	\N	\N
tt1762520	tt1307510	\N	\N
tt1762521	tt1307510	1	45
tt1762522	tt1307510	\N	\N
tt1762523	tt1307510	\N	\N
tt1762524	tt1307510	\N	\N
tt1762848	tt1674928	1	28
tt1762849	tt1674928	1	27
tt1762850	tt1674928	1	30
tt1762851	tt1674928	1	31
tt1762852	tt1674928	1	26
tt1762897	tt1132600	3	22
tt1763153	tt1358522	2	14
tt1763154	tt1358522	2	15
tt17632646	tt14479956	1	1
tt17633724	tt17512650	1	2
tt1763421	tt1307510	\N	\N
tt1763611	tt0460649	6	9
tt1763715	tt0756522	2	37
tt1763716	tt0756522	2	38
tt1763860	tt0972412	4	9
tt17639708	tt1888075	11	5
tt1764810	tt1262401	\N	\N
tt1764868	tt1307510	\N	\N
tt1764869	tt1307510	1	22
tt1765423	tt1755893	1	1
tt1765424	tt1755893	1	2
tt1765425	tt1755893	1	3
tt1766333	tt1307510	\N	\N
tt1766790	tt0756522	2	36
tt1767034	tt1105469	1	50
tt1767499	tt0262151	\N	\N
tt1767500	tt0262151	\N	\N
tt1767501	tt0262151	\N	\N
tt1767502	tt0262151	\N	\N
tt1767503	tt0262151	16	9
tt1767504	tt0262151	\N	\N
tt1767505	tt0262151	\N	\N
tt1767506	tt0262151	\N	\N
tt1767614	tt1142473	2	7
tt1767615	tt1142473	2	9
tt1767616	tt1142473	2	8
tt1768239	tt0796584	\N	\N
tt1769028	tt1761811	1	2
tt1769029	tt1761811	1	3
tt1769030	tt1761811	1	1
tt1769191	tt1637727	1	2
tt1769489	tt0262151	\N	\N
tt1769490	tt0262151	\N	\N
tt1769491	tt0262151	\N	\N
tt1769492	tt0262151	16	11
tt1769493	tt0262151	\N	\N
tt1769525	tt1307510	\N	\N
tt1769810	tt1600194	1	10
tt1769830	tt1094229	4	8
tt1769995	tt1103987	3	16
tt1770073	tt1674928	1	37
tt1770196	tt0972412	4	10
tt1770265	tt1160042	\N	\N
tt1770266	tt1160042	\N	\N
tt1770950	tt0262151	\N	\N
tt1770951	tt0262151	\N	\N
tt1770952	tt0262151	14	8
tt1770953	tt0262151	14	5
tt1770954	tt0262151	\N	\N
tt1770955	tt0262151	14	3
tt1771018	tt1307510	\N	\N
tt1771086	tt1065739	\N	\N
tt1771255	tt0247882	11	39
tt1771258	tt0247882	12	2
tt1771259	tt0247882	12	3
tt1771260	tt0247882	12	4
tt1771261	tt0247882	12	12
tt1771278	tt1604113	1	9
tt1771279	tt1604113	1	3
tt17713062	tt10287466	11	20
tt1771628	tt1232509	1	3
tt1771702	tt0796584	\N	\N
tt1771862	tt1105469	1	61
tt17720030	tt7661384	3	7
tt17720426	tt1888075	11	6
tt1772455	tt1595859	1	10
tt1774036	tt1674928	2	13
tt1775769	tt1604113	1	11
tt1776457	tt1604113	1	2
tt1776458	tt1604113	1	10
tt1776460	tt1604113	1	4
tt1776461	tt1604113	1	12
tt1776462	tt1604113	1	6
tt1776463	tt1604113	1	7
tt1776464	tt1604113	1	8
tt1776466	tt1604113	1	1
tt1776467	tt1604113	1	5
tt1776691	tt1615919	1	11
tt1776705	tt1755893	1	4
tt1777105	tt1307510	2	2
tt1777828	tt0460649	6	10
tt1778597	tt0203259	12	10
tt1778614	tt1674928	2	14
tt1778997	tt0460649	6	12
tt1779002	tt1674928	2	15
tt1779155	tt0460649	6	11
tt1779554	tt1566050	3	13
tt1779856	tt1566050	3	18
tt1779971	tt1590961	1	7
tt1779994	tt1307510	1	15
tt1780168	tt1600194	1	11
tt1781107	tt1590961	1	11
tt1781230	tt1600194	1	12
tt1781578	tt0972412	4	12
tt1781995	tt1590961	1	6
tt1782019	tt0452046	6	13
tt1782085	tt0413573	7	11
tt1782086	tt0413573	7	10
tt1782088	tt1094229	4	9
tt1782632	tt0452046	6	11
tt1782633	tt0452046	6	12
tt1783079	tt1699440	1	37
tt1783080	tt1699440	1	38
tt1784750	tt1411254	2	13
tt1784823	tt1590961	1	3
tt1785082	tt1780441	1	1
tt1785915	tt1327801	2	11
tt1786331	tt0227972	13	1
tt1788570	tt1749004	1	1
tt1788571	tt1749004	1	2
tt1788572	tt1749004	1	3
tt1788573	tt1749004	1	4
tt1788574	tt1749004	1	5
tt1788772	tt0756522	2	32
tt1790036	tt1595859	1	11
tt1790037	tt1595859	1	13
tt1790038	tt1595859	1	12
tt1790044	tt1590961	1	8
tt1790076	tt0773262	6	1
tt1790548	tt1520211	2	1
tt1791429	tt1358522	2	10
tt1791430	tt1358522	2	11
tt1792213	tt0452046	6	14
tt1792421	tt1615919	1	12
tt1792422	tt1615919	1	13
tt1792423	tt1615919	1	14
tt1792424	tt1615919	1	15
tt1792425	tt1615919	1	16
tt1792426	tt1615919	1	17
tt1792427	tt1615919	1	20
tt1792428	tt1615919	1	19
tt1792430	tt1615919	1	21
tt1792431	tt1615919	1	22
tt1792690	tt1699440	1	39
tt1792692	tt1637727	1	4
tt1792693	tt1637727	1	5
tt1793104	tt0165064	46	18
tt1793155	tt1637727	1	3
tt1793465	tt0247882	14	14
tt1794145	tt1600194	1	14
tt1794456	tt0972412	4	13
tt1794566	tt0367424	\N	\N
tt1795200	tt0182576	9	12
tt1795201	tt0182576	9	10
tt1795202	tt0182576	9	11
tt1795203	tt0182576	9	13
tt1795204	tt0182576	9	14
tt1795205	tt0182576	9	15
tt1795206	tt0182576	10	2
tt1795207	tt0182576	9	16
tt1795212	tt0182576	9	8
tt1795266	tt1600194	1	13
tt1795415	tt0972412	4	11
tt1795956	tt0460649	6	14
tt1795957	tt0460649	6	15
tt1795958	tt0460649	6	16
tt1795959	tt0460649	6	17
tt1795960	tt0460649	6	18
tt1795961	tt0460649	6	19
tt1795962	tt0460649	6	20
tt1795963	tt0460649	6	21
tt1795964	tt0460649	6	22
tt1795965	tt0460649	6	23
tt1795966	tt0460649	6	24
tt1795967	tt0460649	6	13
tt1797792	tt1787956	1	1
tt1798306	tt0802866	\N	\N
tt1799358	tt0199907	10	8
tt1799661	tt1798328	2	2
tt1799673	tt1798328	1	6
tt1799892	tt1094229	4	10
tt1800439	tt1798328	1	16
tt1800611	tt1755893	1	5
tt1800636	tt1794595	1	3
tt1800637	tt1794595	1	1
tt1800638	tt1794595	1	6
tt1800639	tt1794595	1	4
tt1800640	tt1794595	1	7
tt1800641	tt1794595	1	2
tt1800977	tt1699440	1	40
tt1800994	tt1794595	1	5
tt1801974	tt1755893	1	9
tt1801975	tt1755893	1	6
tt1801976	tt1755893	1	7
tt1801977	tt1755893	1	8
tt1801978	tt1755893	1	10
tt1802125	tt1641384	1	4
tt1802126	tt1641384	1	5
tt1802127	tt1641384	1	3
tt1802607	tt1778996	1	4
tt1802924	tt0413573	7	12
tt1803430	tt0203259	12	12
tt1803431	tt0203259	12	13
tt1803432	tt0203259	12	11
tt1804262	tt1520211	2	10
tt1804263	tt1520211	2	11
tt1804264	tt1520211	2	12
tt1804265	tt1520211	2	13
tt1804266	tt1520211	2	2
tt1804267	tt1520211	2	3
tt1804268	tt1520211	2	4
tt1804269	tt1520211	2	5
tt1804270	tt1520211	2	6
tt1804271	tt1520211	2	7
tt1804272	tt1520211	2	8
tt1804273	tt1520211	2	9
tt1806001	tt0262955	12	12
tt1806224	tt1094229	4	11
tt1806225	tt1094229	4	12
tt1807132	tt1595859	1	14
tt1807133	tt1595859	1	15
tt1807149	tt1307510	1	6
tt1807257	tt0247882	14	12
tt1807258	tt0247882	14	11
tt18077068	tt0449545	14	4
tt18077130	tt0449545	14	11
tt18080488	tt14479956	1	2
tt18080490	tt14479956	1	3
tt18080494	tt14479956	1	4
tt18080496	tt14479956	1	5
tt18080498	tt14479956	1	6
tt18081530	tt16088702	1	62
tt1809615	tt1600194	1	15
tt1809786	tt0203259	12	14
tt1810188	tt1794595	1	11
tt1812458	tt0165064	44	6
tt1812476	tt0235138	1	7
tt1814034	tt1094229	4	13
tt1814350	tt1761811	1	5
tt1814515	tt1794595	1	10
tt1814516	tt1794595	1	8
tt1814517	tt1794595	1	9
tt1814518	tt1794595	1	19
tt1815210	tt1416765	2	14
tt1815223	tt1761811	1	4
tt1815240	tt1475582	1	0
tt1816195	tt0413573	7	13
tt1816196	tt0413573	7	14
tt1816859	tt1809001	1	5
tt18184362	tt5294436	2	14
tt18184390	tt5294436	2	20
tt1818770	tt0413573	7	15
tt1818771	tt0413573	7	16
tt1818772	tt1600194	1	21
tt1819898	tt0182576	9	9
tt1819932	tt1600194	1	16
tt1819934	tt1600194	1	17
tt1819935	tt1600194	1	18
tt1820833	tt0452046	6	15
tt1821773	tt1590961	1	10
tt1822456	tt1582458	1	18
tt1822632	tt0203259	12	15
tt18226958	tt0182576	20	13
tt1822828	tt1416765	2	15
tt1823510	tt1141747	1	1
tt1823565	tt1761811	1	7
tt18236156	tt1888075	11	7
tt18236162	tt1888075	11	8
tt1824021	tt1761811	1	6
tt18245424	tt0364845	19	13
tt18245426	tt0364845	19	14
tt1824563	tt0199248	17	12
tt1824679	tt1578873	1	22
tt18253044	tt0203259	23	14
tt1825319	tt0247882	14	13
tt1825389	tt0203259	12	16
tt1825614	tt1659175	1	8
tt1825615	tt1659175	1	9
tt1825616	tt1659175	1	6
tt1825617	tt1659175	1	7
tt1826165	tt1823359	3	10
tt1826324	tt1141747	1	2
tt1826325	tt1141747	1	3
tt18266482	tt0364845	19	15
tt18267008	tt1595859	12	16
tt18268644	tt4574334	5	1
tt18270626	tt0182576	20	14
tt18272072	tt18183178	1	3
tt1827864	tt1416765	2	17
tt1827865	tt1416765	2	16
tt1827866	tt1416765	2	18
tt1827867	tt1416765	2	19
tt18279940	tt1595859	12	15
tt1828485	tt0449545	5	4
tt1828486	tt0449545	5	6
tt1828487	tt0449545	5	5
tt18285230	tt2741602	9	11
tt1828760	tt1780441	1	2
tt1829190	tt1142473	1	6
tt18296592	tt4719662	3	45
tt1830445	tt1641384	1	7
tt1830446	tt1641384	1	6
tt18305936	tt15521456	2	1
tt18306390	tt18260650	1	3
tt18306418	tt18260650	1	4
tt18307976	tt2741602	10	1
tt18309990	tt18302506	1	10
tt1831103	tt0413573	7	17
tt1831104	tt0413573	7	18
tt1831105	tt0413573	7	19
tt1831106	tt0413573	7	20
tt1831107	tt0413573	7	21
tt1831108	tt0413573	7	22
tt1831110	tt1094229	4	14
tt1831341	tt0972412	4	14
tt1832267	tt1641384	1	8
tt1832577	tt1642026	2	9
tt1832589	tt1307510	2	5
tt18327772	tt0203259	23	15
tt1832835	tt1831494	1	5
tt1833174	tt0203259	12	18
tt1833175	tt0203259	12	17
tt18332060	tt0413573	18	11
tt18334354	tt0166442	34	123
tt18334510	tt0182576	20	15
tt18338702	tt18114868	1	3
tt18341284	tt0294208	1	7
tt18341318	tt0294208	1	9
tt18347206	tt18342000	1	1
tt18347212	tt0294208	1	11
tt18347232	tt0294208	1	12
tt18347238	tt0294208	1	13
tt18347262	tt0294208	1	14
tt18347286	tt0294208	1	15
tt18347316	tt0294208	1	17
tt18347326	tt0294208	1	18
tt18347340	tt0294208	1	19
tt18347360	tt0294208	1	20
tt1834995	tt1595859	1	16
tt18350492	tt8596744	4	4
tt1835074	tt0452046	6	16
tt18350896	tt6098952	12	12
tt18351146	tt0413573	18	12
tt18353002	tt0294208	1	21
tt18353008	tt0294208	1	22
tt18353046	tt0294208	1	23
tt18353054	tt0294208	1	24
tt18353062	tt0294208	1	25
tt18353112	tt0294208	1	27
tt18353132	tt0294208	1	28
tt18353152	tt0294208	1	29
tt1835569	tt1780441	1	3
tt18356854	tt0294208	1	30
tt1836254	tt0859592	5	1
tt1836255	tt0859592	5	2
tt18364416	tt0294208	1	31
tt18364458	tt0294208	1	32
tt18364544	tt0294208	1	33
tt18364570	tt0294208	1	34
tt18364576	tt0294208	1	35
tt18364592	tt0294208	1	36
tt18364660	tt0294208	1	37
tt1836581	tt0972412	4	15
tt18366066	tt0294208	1	38
tt18370012	tt0294208	1	39
tt1837136	tt0452046	6	18
tt18371604	tt0294208	1	40
tt18371954	tt0294208	1	41
tt18371982	tt0294208	1	42
tt18372004	tt0294208	1	43
tt18372038	tt0294208	1	44
tt18372066	tt0294208	1	45
tt18372112	tt0294208	1	47
tt18372122	tt0294208	1	48
tt18372142	tt0294208	1	49
tt18372188	tt0294208	1	50
tt1837245	tt0203259	12	19
tt1837283	tt1474684	2	1
tt1837284	tt1474684	2	2
tt1837285	tt1474684	2	3
tt1837286	tt1474684	2	4
tt18377794	tt0294208	1	51
tt18377804	tt0294208	1	52
tt18377860	tt0294208	1	54
tt1837787	tt0452046	6	17
tt18377912	tt0294208	1	55
tt18377928	tt0294208	1	56
tt18377954	tt0294208	1	57
tt18377998	tt0294208	1	58
tt18378066	tt0294208	1	59
tt18378128	tt0294208	1	60
tt18378304	tt0294208	1	61
tt18378350	tt0294208	1	62
tt18378416	tt0294208	1	63
tt18378458	tt0294208	1	64
tt18378506	tt0294208	1	65
tt18378580	tt0294208	1	66
tt18378610	tt0294208	1	67
tt18378636	tt0294208	1	68
tt18378792	tt0294208	1	70
tt18378898	tt0294208	1	71
tt18378934	tt0294208	1	72
tt18378984	tt0294208	1	73
tt18379016	tt0294208	1	74
tt18379046	tt0294208	1	75
tt18379112	tt0294208	1	76
tt18379158	tt0294208	1	77
tt18379198	tt0294208	1	78
tt18379302	tt0294208	1	79
tt18379398	tt0294208	1	80
tt18379630	tt0294208	1	81
tt18379884	tt0294208	1	82
tt18380038	tt0294208	1	83
tt18380282	tt0294208	1	84
tt18380466	tt0294208	1	85
tt18380668	tt0294208	1	86
tt18380824	tt0294208	1	87
tt18380990	tt0294208	1	88
tt18381236	tt0294208	1	89
tt1838161	tt1674928	2	10
tt1838162	tt1674928	2	24
tt1838163	tt1674928	2	8
tt1838164	tt1674928	2	9
tt18389770	tt0294208	1	91
tt1839080	tt0088554	1	356
tt1839115	tt1141747	1	4
tt1839116	tt1141747	1	5
tt1839117	tt1141747	1	6
tt18393572	tt0294208	1	92
tt18394022	tt13579538	6	8
tt18394228	tt0413573	18	13
tt18394906	tt0182576	20	16
tt1840741	tt1141747	1	10
tt1840742	tt1141747	1	11
tt1840743	tt1141747	1	12
tt1840744	tt1141747	1	7
tt1840745	tt1141747	1	8
tt1840746	tt1141747	1	9
tt18411668	tt9498102	4	4
tt1841215	tt1684910	1	12
tt18412792	tt2741602	9	12
tt1841285	tt1780441	1	4
tt18412954	tt1595859	12	17
tt18413098	tt0203259	23	16
tt1842071	tt1094229	4	15
tt1842193	tt1832789	1	9
tt1842194	tt1832789	1	11
tt1842195	tt1832789	1	6
tt1842196	tt1832789	1	4
tt1842197	tt1832789	1	3
tt1842198	tt1832789	1	13
tt1842199	tt1832789	1	1
tt1842200	tt1832789	1	5
tt1842201	tt1832789	1	10
tt1842202	tt1832789	1	2
tt1842203	tt1832789	1	7
tt1842204	tt1832789	1	12
tt1842205	tt1832789	1	8
tt1842553	tt0496424	5	17
tt1842554	tt0496424	5	18
tt1842555	tt0496424	5	19
tt1842556	tt0496424	5	20
tt1842558	tt0496424	5	22
tt1842920	tt0972412	4	17
tt1843338	tt1494843	3	1
tt1843509	tt1827733	1	4
tt1844146	tt1416765	2	20
tt1844147	tt1416765	2	21
tt1844148	tt1416765	2	22
tt1844182	tt1659175	1	10
tt1844863	tt0105941	4	5
tt1845093	tt1780441	1	6
tt1845094	tt1780441	1	5
tt18453632	tt18452062	1	3
tt1845939	tt0859592	5	6
tt1845952	tt1595859	1	17
tt1846013	tt0452046	6	19
tt1846335	tt0131613	5	19
tt1846336	tt0131613	5	20
tt1847121	tt0866639	2	2
tt1847122	tt0866639	2	3
tt1847123	tt0866639	2	1
tt1847124	tt0866639	1	2
tt1847125	tt0866639	1	1
tt1847126	tt1094229	4	16
tt1847830	tt0406404	9	2
tt1847944	tt0247882	13	11
tt1849532	tt1592154	1	22
tt18502002	tt0364845	19	16
tt18502010	tt0364845	19	17
tt1850835	tt1679482	1	3
tt1851116	tt0247852	1	1
tt1851117	tt0247852	1	11
tt1851118	tt0247852	1	12
tt1851119	tt0247852	1	2
tt1851120	tt0247852	1	4
tt1851121	tt0247852	1	8
tt1851122	tt0247852	3	14
tt1851123	tt0247852	4	1
tt1851124	tt0247852	4	6
tt1851125	tt0247852	4	7
tt1851126	tt0247852	4	10
tt1851127	tt0247852	6	1
tt1851128	tt0247852	6	2
tt1851129	tt0247852	1	13
tt1851130	tt0247852	4	8
tt1851131	tt0247852	1	3
tt1851132	tt0247852	3	3
tt1851133	tt0247852	3	15
tt1851134	tt0247852	1	7
tt1851135	tt0247852	3	11
tt1851136	tt0247852	1	6
tt1851137	tt0247852	4	9
tt1851138	tt0247852	1	10
tt1851139	tt0247852	1	5
tt1851140	tt0247852	3	12
tt1851141	tt0247852	1	9
tt1851245	tt1307510	2	22
tt1851821	tt1641384	1	9
tt1852221	tt0247852	6	4
tt1852222	tt0247852	6	5
tt1852223	tt0247852	6	6
tt1852224	tt0247852	7	2
tt1852225	tt0247852	7	4
tt1852226	tt0247852	7	11
tt1852227	tt0247852	10	6
tt1852228	tt0247852	7	3
tt1852229	tt0247852	9	1
tt1852230	tt0247852	10	15
tt1852231	tt0247852	6	3
tt1852232	tt0247852	7	13
tt1852233	tt0247852	10	14
tt1852234	tt0247852	10	17
tt1852235	tt0247852	7	7
tt1852236	tt0247852	6	7
tt1852237	tt0247852	10	8
tt1852238	tt0247852	13	8
tt1852239	tt0247852	7	14
tt1852240	tt0247852	10	10
tt1852288	tt0452046	6	20
tt1852386	tt0247882	14	15
tt1852405	tt1600194	1	19
tt1852406	tt1094229	4	17
tt1852547	tt1630423	1	33
tt1852664	tt1659175	1	11
tt1853045	tt0247852	15	3
tt1853046	tt0247852	17	9
tt1853047	tt0247852	15	8
tt1853048	tt0247852	15	2
tt1853049	tt0247852	16	15
tt1853050	tt0247852	17	4
tt1853051	tt0247852	17	1
tt1853052	tt0247852	16	13
tt1853053	tt0247852	17	11
tt1853054	tt0247852	16	7
tt1853055	tt0247852	16	2
tt1853056	tt0247852	17	2
tt1853057	tt0247852	18	4
tt1853058	tt0247852	15	1
tt1853059	tt0247852	17	15
tt1853060	tt0247852	15	25
tt1853061	tt0247852	15	26
tt1853790	tt1832789	1	14
tt1853791	tt1832789	1	15
tt1853973	tt1094229	4	18
tt1854420	tt0859592	5	3
tt1854442	tt1325113	3	11
tt1854499	tt0439100	7	1
tt1854645	tt0859592	5	4
tt1854646	tt0859592	5	5
tt18546538	tt0449545	14	6
tt1854663	tt1590961	1	2
tt18547016	tt8865006	1	1
tt18547182	tt2741602	9	13
tt18548018	tt3379424	1	11
tt18560870	tt4591680	6	3
tt18560874	tt4591680	6	4
tt18567532	tt18567422	1	7
tt18567602	tt12476444	9	10
tt1856800	tt0859592	5	10
tt1856801	tt0859592	5	11
tt18568010	tt7967862	6	6
tt1856802	tt0859592	5	12
tt1856803	tt0859592	5	13
tt1856804	tt0859592	5	9
tt1856805	tt0859592	5	7
tt1856893	tt0452046	6	21
tt18569862	tt0413573	18	14
tt18570314	tt1884856	4	2
tt18570328	tt1884856	4	3
tt18570334	tt1884856	4	4
tt18571590	tt14980764	1	10
tt18585256	tt3859146	14	11
tt1858610	tt0105941	4	1
tt1858690	tt0972412	4	16
tt1858703	tt1832789	1	16
tt1858835	tt0105941	4	3
tt1858836	tt0105941	4	7
tt1858837	tt0859592	5	8
tt1859185	tt1807416	2	12
tt1859240	tt0487849	1	24
tt1859241	tt0487849	1	39
tt1860059	tt1834670	1	6
tt1860131	tt1659175	1	12
tt1860132	tt1659175	1	13
tt1861015	tt0972412	4	20
tt1861016	tt0972412	4	18
tt1861179	tt1637727	1	11
tt1861180	tt1637727	1	12
tt1861181	tt1637727	1	13
tt1861182	tt1637727	1	6
tt1861183	tt1637727	1	7
tt1861184	tt1637727	1	8
tt1861185	tt1637727	1	9
tt1861186	tt1637727	1	10
tt1861218	tt1832844	1	10
tt1863709	tt0247882	6	23
tt1863819	tt0203259	12	22
tt1864037	tt0460681	6	22
tt1864088	tt1832789	1	17
tt1865657	tt1595859	1	19
tt1865798	tt0203259	12	20
tt1866376	tt1595859	1	18
tt1867897	tt0487849	1	45
tt1867898	tt0487849	1	42
tt1867899	tt0487849	1	40
